UID	Audio_path	SpeechCorpus	SNR (dB)	fs (Hz)	Text
[URGENT24]fileid_905	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_905.flac	Youtube2023+	15.116	32000	Americans so we we didn't we were anti-American at the time uh with the nuclear policy we had in New Zealand um
[URGENT24]fileid_906	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_906.flac	Youtube2023+	1.233	32000	out a door doing security you know sort of hey it's embarrassing um and you don't get paid anywhere near enough anywhere enough
[URGENT24]fileid_907	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_907.flac	Youtube2023+	19.616	32000	even go there you know where if I've been in you know a venue with my client
[URGENT24]fileid_908	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_908.flac	Youtube2023+	-0.380	32000	somebody shoot somebody body or throw something if uh you know the hands are empty um also people tend to show their
[URGENT24]fileid_909	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_909.flac	Youtube2023+	12.395	32000	controlling it their hands will shake their knees will shake the the breathing becomes really rapid and fast but they Bur their energy is like they're on
[URGENT24]fileid_910	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_910.flac	Youtube2023+	8.890	32000	said no it's impossible possible I believe it's in our DNA we have to conquer each other we have to take you have something that I want and I you
[URGENT24]fileid_911	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_911.flac	Youtube2023+	-4.821	32000	things I'm I'm I'm I'm posting on is I believe New Zealand's lost its way something terrible and the Youth of
[URGENT24]fileid_912	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_912.flac	Youtube2023+	16.942	32000	carry on and by killing somebody you you were rewarded and then your endorphin started
[URGENT24]fileid_913	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_913.flac	Youtube2023+	7.716	32000	water therapy because I felt my mental health slipping because I seen what was happening why is something for a 99.9%
[URGENT24]fileid_914	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_914.flac	Youtube2023+	17.190	32000	my yelling at the TV is my my posting and sometimes I do it cuz I'm genuinely concerned and I want to raise um you
[URGENT24]fileid_915	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_915.flac	Youtube2023+	11.569	32000	more news and crime and everything else but I'm sure you know these these people who these influencers for example you
[URGENT24]fileid_916	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_916.flac	Youtube2023+	19.397	32000	for those in the rebuilding process of Iraq after they finished completely destroying everything it had to be built again and Dick Cheney and his you know
[URGENT24]fileid_917	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_917.flac	Youtube2023+	-0.160	32000	around buying guns with what little money we had um buying you know we was no armor there was nothing uh he was looking for contracts so when he found
[URGENT24]fileid_918	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_918.flac	Youtube2023+	13.489	32000	you know the attackers left and then the crowd the the fua population started beating burning them setting them on
[URGENT24]fileid_919	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_919.flac	Youtube2023+	11.714	32000	everything in life for me it is family everything is having that loved one is having the stable household listen I've
[URGENT24]fileid_920	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_920.flac	Youtube2023+	19.264	32000	that apartment block and so every night he comes out and he uh you know this
[URGENT24]fileid_921	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_921.flac	Youtube2023+	15.990	32000	good therapy and you know cathartic and all that sort of car and as I was writing it it took me like about 3 to
[URGENT24]fileid_922	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_922.flac	Youtube2023+	12.375	32000	becomes kicking the sand kicking the sand kicking the sand and there's a benefit to that I've sort of didn't want
[URGENT24]fileid_923	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_923.flac	Youtube2023+	10.863	32000	to be and um if I started questioning it too much you know that became you know
[URGENT24]fileid_924	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_924.flac	Youtube2023+	5.875	32000	way women hold hold themselves the way they can handle pain the way they can operate we're much more sensitive than
[URGENT24]fileid_925	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_925.flac	Youtube2023+	19.880	32000	80s and um how he found purpose living in the slums with no one that he knew he'd run away from his past he'd cleaned
[URGENT24]fileid_926	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_926.flac	Youtube2023+	3.049	32000	everything else and everything that I had I knew what I could have and would be good I knew where I wanted to be and
[URGENT24]fileid_927	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_927.flac	Youtube2023+	13.640	32000	nowadays as well it's not all about being a hard bastard you know I was in Starbuck today and this young kid in tra
[URGENT24]fileid_928	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_928.flac	Youtube2023+	16.895	32000	leader if you take the top job in any company you know CEO of whatever Exon V
[URGENT24]fileid_929	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_929.flac	Youtube2023+	13.804	32000	the office or hit the track on a sunny day look at this you want a personal endorsement I'm wearing this puppy right
[URGENT24]fileid_930	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_930.flac	vctk	9.060	48000	Like his acting, it was an accident.
[URGENT24]fileid_931	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_931.flac	Youtube2023+	0.983	32000	think so he listened to it and he text back just listened all good I was like Jesus yeah but it's scary it's so crazy
[URGENT24]fileid_932	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_932.flac	Youtube2023+	14.482	32000	adverse Health outcomes especially cardiometabolic common mental disorder and mortality outcomes these findings
[URGENT24]fileid_933	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_933.flac	Youtube2023+	4.078	32000	that and this is where this this is coming up for me is like I could feel the difference between the two and the day that we worked out together I looked
[URGENT24]fileid_934	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_934.flac	Youtube2023+	-0.166	32000	my clients two things one how to put the weight down on the safeties and feel like that's okay and and the and the the
[URGENT24]fileid_935	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_935.flac	Youtube2023+	2.000	32000	just psychologically kind of gets you used to kind of placing that amount of load on your back so we did very similar
[URGENT24]fileid_936	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_936.flac	Youtube2023+	-1.286	32000	anabolic in this phase like we're going to do something a little bit different like instead of just doing these kind of 5x5 or a 3x5 routine I'm going to have
[URGENT24]fileid_937	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_937.flac	Youtube2023+	12.887	32000	like that's way too much wait for you but typically women would say to me uh I'm afraid of going heavier I'm I'm
[URGENT24]fileid_938	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_938.flac	Youtube2023+	16.577	32000	more accurate understanding of what your capacity is and boy is that empowering it's going to feel amazing once you
[URGENT24]fileid_939	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_939.flac	Youtube2023+	5.450	32000	carve aside but in terms of like strength performance muscle in particular the muscle mass itself you
[URGENT24]fileid_940	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_940.flac	Youtube2023+	-4.601	32000	and actually you know lifts uh type events when you compare them Olympic lifters tend to work out the most and
[URGENT24]fileid_941	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_941.flac	Youtube2023+	-2.978	32000	rice and potatoes and stuff like that too so have you connected those dots like is it all the time that I feel this
[URGENT24]fileid_942	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_942.flac	Youtube2023+	18.912	32000	lifting weights here's the important part okay get comfortable with not feeling satiated this is actually going
[URGENT24]fileid_943	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_943.flac	Youtube2023+	4.222	32000	Foods and not it sounds like a like a he says he maintains at 3700 is what it says right there yeah
[URGENT24]fileid_944	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_944.flac	Youtube2023+	-1.169	32000	back yeah so so that was um that was something even though it was tough to
[URGENT24]fileid_945	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_945.flac	vctk	-2.699	48000	Ms McNeill was killed on impact.
[URGENT24]fileid_946	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_946.flac	Youtube2023+	15.190	32000	to answer those questions um and looking at those those issues and uh uh you know I don't know
[URGENT24]fileid_947	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_947.flac	Youtube2023+	1.122	32000	climatological disaster because there's actually no actual connection to Nature there's a domination of it and so this
[URGENT24]fileid_948	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_948.flac	Youtube2023+	7.612	32000	situating myself but um yeah I work primarily online um I I have a gentleman
[URGENT24]fileid_949	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_949.flac	Youtube2023+	11.279	32000	psychological uh theory is that it allows us a Mythic lens into what's going on and it seemed like there was some there were some things that um
[URGENT24]fileid_950	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_950.flac	Youtube2023+	5.752	32000	is lost to us they simply disappeared we need some physical thing to have a relationship with them still you know
[URGENT24]fileid_951	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_951.flac	Youtube2023+	3.757	32000	period and scribble on the page and stop when you're ready and then what I would do is I would hold up the image and I
[URGENT24]fileid_952	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_952.flac	Youtube2023+	7.890	32000	can use whatever you want to fill it in and he did and the little creature in this drawing he put a ground line and underneath the ground line he put three
[URGENT24]fileid_953	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_953.flac	Youtube2023+	-0.946	32000	to me and petitioned me to see this young man and I began um a project where I thought
[URGENT24]fileid_954	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_954.flac	Youtube2023+	4.506	32000	here in the psyche and and she goes up and and you know there's this knocking on the door and she goes to the door and
[URGENT24]fileid_955	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_955.flac	Youtube2023+	19.766	32000	you realize it's now on a horizontal axis not on a vertical a suddenly they're now being drawn by eight white horses and they chained here's the gold
[URGENT24]fileid_956	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_956.flac	vctk	18.617	48000	We have just got to keep his feet on the ground.
[URGENT24]fileid_957	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_957.flac	Youtube2023+	4.595	32000	down Terror that the surface of the water is blocked by The Rock shelf awe inside the whale and a sense that there
[URGENT24]fileid_958	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_958.flac	Youtube2023+	12.828	32000	with just a short audio sample. The tool is among several developed by technology companies
[URGENT24]fileid_959	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_959.flac	vctk	1.799	48000	When a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow.
[URGENT24]fileid_960	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_960.flac	vctk	4.107	48000	Some have accepted it as a miracle without physical explanation.
[URGENT24]fileid_961	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_961.flac	Youtube2023+	8.379	32000	Milan all of the nitty-gritty he wanted him to share that just to show how much he'd invested in Starbucks and
[URGENT24]fileid_962	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_962.flac	Youtube2023+	10.507	32000	parents drop us off and we'd sit and talk for hours in summertime we'd order Frappuccinos and Fall pumpkin spiced drinks were a
[URGENT24]fileid_963	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_963.flac	vctk	10.816	48000	Others have tried to explain the phenomenon physically.
[URGENT24]fileid_964	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_964.flac	vctk	1.999	48000	The difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases.
[URGENT24]fileid_965	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_965.flac	vctk	7.581	48000	If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow.
